0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
0,4095,8191,12287,16383,20479,24575,28671,32767
