0,38,115,229,381,571,797,1060,1359,1693,2061,2462,2896,3362,3858,4383,4936,5516,6122,6751,7403,8076,8768,9478,10204,10944,11698,12462,13235,14016,14802,15592,16384,17176,17966,18752,19533,20306,21070,21824,22564,23290,24000,24692,25365,26017,26646,27252,27832,28385,28910,29406,29872,30306,30707,31075,31409,31708,31971,32197,32387,32539,32653,32730,32767
0,1755,3221,4645,6025,7357,8637,9863,11031,12137,13180,14156,15062,15896,16655,17337,17940,18463,18903,19259,19530,19715,19812,19822,19745,19579,19325,18984,18556,18042,17444,16762,15997,15259,14604,14034,13550,13154,12845,12624,12492,12448,12493,12624,12843,13148,13537,14009,14563,15197,15909,16696,17557,18488,19487,20551,21677,22863,24104,25398,26741,28130,29561,31030,32767
0,735,1259,1832,2482,3231,4097,5090,6218,7480,8869,10372,11969,13636,15341,17052,18730,20335,21825,23161,24303,25213,25859,26213,26252,25964,25339,24379,23093,21501,19628,17509,15187,12963,10988,9296,7917,6870,6166,5806,5785,6088,6693,7574,8696,10023,11515,13131,14828,16565,18303,20007,21645,23190,24621,25924,27091,28119,29012,29783,30447,31025,31543,32030,32767
0,1698,2972,4008,4759,5208,5364,5267,4983,4601,4226,3968,3938,4234,4933,6083,7697,9753,12185,14894,17747,20586,23240,25535,27307,28412,28742,28231,26863,24677,21768,18281,14409,10771,7722,5412,3942,3356,3639,4728,6512,8846,11561,14478,17418,20219,22740,24873,26549,27737,28448,28727,28651,28318,27841,27335,26911,26662,26663,26961,27572,28483,29656,31026,32767
0,827,1647,2786,4263,6018,7918,9775,11374,12512,13030,12844,11969,10523,8724,6864,5274,4281,4160,5092,7127,10171,13982,18193,22350,25964,28571,29796,29408,27353,23780,19032,13614,8672,4934,2756,2299,3514,6166,9871,14153,18505,22452,25608,27717,28670,28514,27428,25695,23655,21655,20007,18947,18612,19030,20124,21737,23660,25668,27557,29175,30442,31360,32006,32767
0,1576,2476,2878,2871,2694,2678,3159,4381,6420,9135,12181,15062,17239,18250,17829,15991,13057,9621,6444,4306,3841,5390,8900,13903,19579,24897,28810,30469,29407,25662,19805,12856,6767,2848,1696,3360,7368,12845,18710,23890,27526,29122,28610,26333,22945,19260,16080,14038,13488,14462,16696,19711,22937,25840,28032,29339,29815,29699,29340,29097,29247,29920,31077,32767
0,977,2212,3929,5831,7442,8290,8112,6998,5417,4099,3814,5096,8024,12132,16485,19931,21445,20475,17162,12380,7530,4166,3534,6163,11644,18681,25400,29868,30658,27309,20531,12068,5026,1515,2280,6858,13784,21058,26733,29449,28766,25218,20093,15011,11449,10339,11855,15433,20004,24346,27453,28799,28436,26914,25047,23638,23227,23960,25598,27651,29594,31059,31964,32767
0,1403,1889,1892,1985,2828,4785,7645,10624,12658,12901,11177,8184,5312,4112,5618,9820,15529,20752,23450,22400,17800,11328,5581,3088,5257,11703,20262,27730,31090,28747,21273,11321,3559,1087,4514,12206,21050,27721,29956,27333,21299,14479,9592,8413,11176,16624,22618,27044,28617,27287,24128,20787,18775,18889,20990,24192,27338,29519,30429,30392,30108,30246,31109,32767
0,1183,2787,4626,5846,5807,4645,3364,3333,5433,9376,13652,16226,15679,12144,7468,4397,5132,10028,17171,23183,24917,21207,13688,6178,2812,5853,14324,24276,30659,29922,21997,10574,2346,1533,8091,18364,27125,30263,26737,18873,10971,7023,8770,15021,22496,27632,28380,25071,20011,16123,15415,18087,22653,26917,29192,29085,27501,25944,25602,26747,28760,30686,31907,32767
